gene_symbol,PASid,RED,pvalue,p_adj,APAreg,Significance
CEP89,chr19:33392150:-,3.33678499946697,0.000132237551800057,0.00200457298149245,UP,IPA activation in Neurites
CEP89,chr19:33428436:-,1.2549049237109,0.045678856118769,0.138253856849029,UP,NS
CEP89,chr19:33459815:-,-0.784574838254679,0.007737087598915,0.0372759091646737,DN,IPA suppression in Neurites
CEP95,chr17:62527137:+,2.5209125314548,0.0030843577308098,0.0182807365628751,UP,IPA activation in Neurites
CERS6,chr2:169349816:+,-0.0579238551281129,0.985165531100892,0.991482000896989,NC,NS
CFAP36,chr2:55762995:+,-0.103662584755994,0.400268553781313,0.567844543061186,NC,NS
CFAP36,chr2:55768812:+,-1.32096568911637,0.154127865147919,0.324248245486283,NC,NS
CFDP1,chr16:75371436:-,-1.91201103769365,0.450980626643503,0.613323568822606,NC,NS
CFDP1,chr16:75412643:-,1.51587469825279,0.0501140517778459,0.14797025239745,NC,NS
CFDP1,chr16:75413693:-,1.69654191544272,0.0369656791512682,0.118416718071146,UP,NS
CFDP1,chr16:75425454:-,3.19653776333592,0.129065390394689,0.285123790291252,NC,NS
CFDP1,chr16:75448475:-,0.288291175557728,0.0492775496746652,0.146478043199096,UP,NS
CFLAR,chr2:202005237:+,0.883225272121402,0.000111077175176369,0.00180871415332462,UP,IPA activation in Neurites
CFLAR,chr2:202029824:+,-0.160225548567198,0.638664346471274,0.772301369266705,NC,NS
CFLAR,chr2:202030680:+,-0.499527112994898,0.203524058403665,0.377851227849001,NC,NS
CHCHD3,chr7:132630093:-,-1.66285309256486,0.268887156126154,0.456367248590815,NC,NS
CHCHD3,chr7:132630708:-,0.620565075037023,0.68154105650683,0.803386332597441,NC,NS
CHCHD3,chr7:132646178:-,-1.62021709522607,0.465722747489174,0.626323474570279,NC,NS
CHCHD3,chr7:132716891:-,4.14574208362983,1.05134403869878e-08,7.3083429890118e-06,UP,IPA activation in Neurites
CHCHD3,chr7:132718834:-,4.14968892628975,9.6983833075424e-09,7.3083429890118e-06,UP,IPA activation in Neurites
CHCHD3,chr7:132718901:-,4.1490244769908,9.61066729098526e-09,7.3083429890118e-06,UP,IPA activation in Neurites
CHCHD3,chr7:132719269:-,4.14378393126764,9.62768378555714e-09,7.3083429890118e-06,UP,IPA activation in Neurites
CHCHD3,chr7:132719472:-,4.14295396461581,9.74889220242943e-09,7.3083429890118e-06,UP,IPA activation in Neurites
CHCHD3,chr7:132719789:-,4.1320017761544,5.74687558585912e-09,7.3083429890118e-06,UP,IPA activation in Neurites
CHCHD3,chr7:132719967:-,4.10446709549875,5.90272250255764e-08,2.39355397478712e-05,UP,IPA activation in Neurites
CHCHD3,chr7:132720017:-,4.13164275713998,0.000149434013058218,0.00214497317858787,UP,IPA activation in Neurites
CHCHD3,chr7:132720142:-,4.18436435964387,7.51905459967144e-05,0.00146938633261049,UP,IPA activation in Neurites
CHCHD3,chr7:132720245:-,4.19319903845039,6.58722960583672e-05,0.00134293290432597,UP,IPA activation in Neurites
CHCHD3,chr7:132720404:-,3.02872255710021,0.0753998531537198,0.195469198426212,NC,NS
CHD2,chr15:93536229:+,1.27945497841694,0.00189098545458309,0.0125020858994583,UP,IPA activation in Neurites
CHD3,chr17:7804050:+,0.395762701624178,0.217072086368832,0.394131631444304,NC,NS
CHD3,chr17:7809639:+,-1.72548495437286,0.00162836811387584,0.0112711795762729,DN,IPA suppression in Neurites
CHD4,chr12:6686947:-,0.616454863786137,0.00415302181167543,0.0231912041001323,UP,IPA activation in Neurites
CHD4,chr12:6701558:-,0.540719692797459,0.198875850685291,0.373208596002556,NC,NS
CHD6,chr20:40168979:-,4.38537061526229,0.101018807228956,0.238504374563851,NC,NS
CHD9,chr16:53130581:+,4.83566101407699,0.0566425404412926,0.16222636950402,NC,NS
CHD9,chr16:53226850:+,-0.315956092451879,0.915515332850765,0.951494577029436,NC,NS
CHIC2,chr4:54905915:-,0.595823133666094,0.477261182351434,0.636059215678363,NC,NS
CHMP3,chr2:86756547:-,0,,1,NC,NS
CHMP3,chr2:86766742:-,0.954608616763235,0.378290217950131,0.55762508717432,NC,NS
CHMP3,chr2:86774858:-,6.3200066572558,0.00255505540026517,0.0157777913422466,UP,IPA activation in Neurites
CHN1,chr2:175849264:-,6.94586631495369,0.000709774669278608,0.00613457112026591,UP,IPA activation in Neurites
CHN2,chr7:29442527:+,2.79175370053085,0.000204178801680506,0.00255693421460021,UP,IPA activation in Neurites
CHN2,chr7:29442834:+,2.70110471208824,0.000300498221648137,0.00336143527940191,UP,IPA activation in Neurites
CHN2,chr7:29479393:+,-1.44205007453415,0.391002218955771,0.55762508717432,NC,NS
CHN2,chr7:29483254:+,-4.65149549554539,0.0917371842187089,0.223200222137021,NC,NS
CHPT1,chr12:102120327:+,0.996600012133252,0.0171134031144487,0.0674281939715848,UP,NS
CHRM2,chr7:136562620:+,-1.2620313764077,0.0938076331683889,0.226748279178934,NC,NS
CHRM2,chr7:136623710:+,-1.26270935615303,0.498763478750131,0.656296129691221,NC,NS
CHRM3,chr1:239956151:+,3.70706895385347,0.0275176571449626,0.0953031456707388,UP,NS
CHRM3,chr1:240021836:+,0.935141274000264,0.569445396960912,0.718041280542057,NC,NS
CHRNA3,chr15:78886469:-,-2.83542669804108,0.132662782220093,0.291044679117661,NC,NS
CHRNA3,chr15:78887651:-,-0.675064915698592,0.290310465033494,0.480003643511037,NC,NS
CHRNA5,chr15:78882443:+,0.666751193913165,0.015159025094302,0.0614662979228726,UP,NS
CHRNA5,chr15:78882594:+,0.366932686127522,0.443147438122001,0.605888011773436,NC,NS
CHRNA5,chr15:78883797:+,1.06636389875934,0.142554316343836,0.307613881742396,NC,NS
CHRNA5,chr15:78883968:+,-0.684920096670494,0.391740986003148,0.558187888108731,NC,NS
CHRNA5,chr15:78884159:+,-0.612834964338118,0.57919938803271,0.725079552911543,NC,NS
CHRNA5,chr15:78884314:+,0.890813195319179,0.618993003321054,0.757541984498979,NC,NS
CHRNA5,chr15:78885207:+,0,,1,NC,NS
CHSY3,chr5:129477886:+,0.182264544870494,0.842732840941402,0.910067836786928,NC,NS
CHTOP,chr1:153610750:+,-0.364945546614692,0.836595780093427,0.907057724138729,NC,NS
CINP,chr14:102825755:-,1.44481543218165,0.060369689076338,0.168054294648433,NC,NS
CIR1,chr2:175215387:-,-0.134461455191671,0.348080284159897,0.541136952946344,NC,NS
CIRBP,chr19:1272547:+,0.0781844539138293,0.879707009741786,0.932198238110525,NC,NS
CIRBP,chr19:1272784:+,0,,1,NC,NS
CIRBP,chr19:1273122:+,0.174509809510548,0.0591958308014946,0.166715821447466,NC,NS
CIRBP,chr19:1273171:+,0.162531871033342,0.102551976101528,0.239912459475978,NC,NS
CIZ1,chr9:130960099:-,1.02085578917828,0.554517603327877,0.705802421604355,NC,NS
CLASP2,chr3:33607874:-,-5.55667613145863,0.0933988191295526,0.226430188767987,NC,NS
CLASP2,chr3:33710719:-,3.59960764504884,0.150568100660108,0.319661595904051,NC,NS
CLCN3,chr4:170579055:+,0,,1,NC,NS
CLCN4,chrX:10176722:+,0.301294229110404,0.289523264513586,0.479098092676376,NC,NS
CLEC16A,chr16:11104765:+,2.38040789283692,0.229864942820707,0.409715315665041,NC,NS
CLEC16A,chr16:11107100:+,0.530886844069784,0.745925611378945,0.848252868653879,NC,NS
CLIP1,chr12:122795538:-,1.0644585881505,0.652913438381184,0.7831098819726,NC,NS
CLIP1,chr12:122805610:-,2.74751773605774,0.0612099597704983,0.16971376879957,NC,NS
CLMP,chr11:122968661:-,0.192092527399256,0.959976326884961,0.975615038977072,NC,NS
CLMP,chr11:123006259:-,-0.679323393626206,0.151072699233112,0.320260967800692,NC,NS
CLN5,chr13:77574111:+,2.49470142154585,0.014317101091987,0.0590525088604924,UP,NS
CLOCK,chr4:56389681:-,0,,1,NC,NS
CLPB,chr11:72019570:-,-0.557560029976962,0.639007344783397,0.772352263391254,NC,NS
CLSTN2,chr3:140223218:+,7.38688421732073,0.000777097682103456,0.00651958158813003,UP,IPA activation in Neurites
CLTA,chr9:36204239:+,0.428311926782845,0.0322944862400958,0.107342361221434,UP,NS
CLTC,chr17:57762688:+,-0.186388385641773,0.44672892595314,0.60931334041793,NC,NS
CMAS,chr12:22215369:+,0.219570173555441,0.279982849549012,0.468958960472015,NC,NS
CMIP,chr16:81508964:+,0.341267548963052,0.879536077215761,0.932198238110525,NC,NS
CMIP,chr16:81510220:+,-2.39183532758475,0.144675735530591,0.311225521260767,NC,NS
CMIP,chr16:81512990:+,-2.35049900999102,0.200877949923682,0.374775908797537,NC,NS
CMIP,chr16:81571176:+,-2.20644478627311,0.53908480839037,0.693047999373195,NC,NS
CMSS1,chr3:99687287:+,-0.0906243263801239,0.891172257142078,0.938039838027725,NC,NS
CMSS1,chr3:99895350:+,0.452548588243769,0.215445231131921,0.392055532792792,NC,NS
CNKSR2,chrX:21427337:+,-1.89771573620404,0.438156743700802,0.601430385006518,NC,NS
CNNM2,chr10:104685991:+,0.848075762475121,0.601812305536155,0.743442162665379,NC,NS
CNNM2,chr10:104702391:+,4.34048320969067,0.153288983101234,0.323462355494624,NC,NS
CNNM2,chr10:104720184:+,1.54125417571408,0.20050384642976,0.374715117571497,NC,NS
CNOT4,chr7:135054721:-,-0.0285275140174175,0.95499638104498,0.972339582234762,NC,NS
CNOT4,chr7:135055703:-,1.23085428414258,0.398588266007536,0.56562569331953,NC,NS
CNOT4,chr7:135059266:-,-1.15057550914251,0.454482272983209,0.616019704829051,NC,NS
CNOT4,chr7:135061434:-,-0.633580326710504,0.261817187307361,0.450617362988775,NC,NS
CNOT4,chr7:135067261:-,-0.669310757507945,0.0568648671978514,0.162767319873379,NC,NS
CNOT4,chr7:135067415:-,-0.738934197760205,0.0597539021588016,0.167104878106166,NC,NS
CNOT4,chr7:135067760:-,-0.775293908545819,0.0720079993098701,0.188686550695653,NC,NS
CNOT4,chr7:135162273:-,3.17019250654841,0.07254637517666,0.189813392774649,NC,NS
CNOT7,chr8:17087938:-,-10.7631253741722,0.460907870552978,0.62161244404401,NC,NS
CNOT7,chr8:17088036:-,-0.410853903045719,0.536644259548869,0.690823007133544,NC,NS
CNOT7,chr8:17088124:-,-0.416258878246851,0.530170531576988,0.685283923046607,NC,NS
CNOT7,chr8:17088593:-,2.17128644931908,0.0020549237918431,0.0133084266441752,UP,IPA activation in Neurites
CNOT7,chr8:17088846:-,0.919299742167106,0.0161598263569259,0.0645597003717581,UP,NS
CNOT7,chr8:17089021:-,0.551503773484612,0.0654934676761686,0.177050674284576,NC,NS
CNOT7,chr8:17089075:-,0.478537456343444,0.080795895860191,0.204756521625115,NC,NS
CNOT7,chr8:17089866:-,0.153251152948398,0.71754763558138,0.829552576559514,NC,NS
CNPY3-GNMT,chr6:42906405:+,1.31287451245201,0.000353430668411942,0.00382176362776113,UP,IPA activation in Neurites
CNPY3-GNMT,chr6:42907001:+,1.27354313451717,0.000442825891384431,0.00443049973828189,UP,IPA activation in Neurites
CNPY3-GNMT,chr6:42907032:+,1.27657326305722,0.000444324675766864,0.00443049973828189,UP,IPA activation in Neurites
CNPY3-GNMT,chr6:42907321:+,1.24325885614236,0.000382425558712894,0.00401918524556575,UP,IPA activation in Neurites
CNPY3-GNMT,chr6:42907647:+,1.21085622153943,0.000229481833941969,0.0027594932231803,UP,IPA activation in Neurites
CNPY3-GNMT,chr6:42911167:+,1.20043708222139,0.00177860792884163,0.012003753372737,UP,IPA activation in Neurites
CNPY3-GNMT,chr6:42911988:+,1.21332335705057,0.0015051631903728,0.0107549546025757,UP,IPA activation in Neurites
CNPY3-GNMT,chr6:42915495:+,1.26447949462402,0.00364740941614962,0.0208895980132429,UP,IPA activation in Neurites
CNR1,chr6:88865662:-,0,,1,NC,NS
CNST,chr1:246819492:+,3.41438335706525,0.182050103057577,0.36107907192559,NC,NS
CNTFR,chr9:34561351:-,-0.997850774397915,0.0334534608843366,0.109667354623508,DN,NS
CNTN1,chr12:41265016:+,1.47900616571827,0.0392858807637461,0.123355988002856,UP,NS
CNTN1,chr12:41367362:+,2.03503747293425,0.286315689072501,0.475174673610774,NC,NS
CNTN1,chr12:41373047:+,5.79743181378381,8.20721864287971e-05,0.00157851090578074,UP,IPA activation in Neurites
CNTN5,chr11:99615304:+,-0.422294191802949,0.504739023127761,0.662437044790872,NC,NS
CNTNAP2,chr7:146067381:+,0.919774335816576,0.12368432693094,0.275823984805661,NC,NS
CNTNAP2,chr7:146528790:+,8.00689506650193,0.000499125908934594,0.00479989461042636,UP,IPA activation in Neurites
CNTNAP2,chr7:147721271:+,-0.00321609709860837,0.995159408540736,0.996388000403132,NC,NS
CNTNAP5,chr2:124827996:+,7.49309149793291,0.00033681635015383,0.00368873872635029,UP,IPA activation in Neurites
CNTNAP5,chr2:125000022:+,1.60169889949165,0.00396891055334816,0.0223526837414261,UP,IPA activation in Neurites
CNTNAP5,chr2:125150287:+,5.15853075964978,0.00589526656382928,0.0304849809772511,UP,IPA activation in Neurites
CNTNAP5,chr2:125586349:+,3.66089382471532,0.185388265407812,0.362420360169629,NC,NS
COA1,chr7:43652498:-,-0.933855187761102,0.0180372537915889,0.0701032563497378,DN,NS
COA1,chr7:43654385:-,-0.646509075001372,0.0343724369556913,0.111727640765794,DN,NS
COA1,chr7:43660812:-,-0.932307309812766,0.141748524619318,0.30628255808064,NC,NS
COA1,chr7:43663475:-,-0.424219485196081,0.0175899183404664,0.0686399967066148,DN,NS
COA1,chr7:43663738:-,-0.474923018576683,0.012322249441223,0.0524607370802828,DN,NS
COA1,chr7:43663934:-,-0.62991820149035,0.0329871435358917,0.108824027420779,DN,NS
COA1,chr7:43663964:-,-0.653390975726322,0.0229392836193184,0.083443986590328,DN,NS
COA1,chr7:43664046:-,-0.63469478764153,0.031578175696022,0.105540194262593,DN,NS
COA1,chr7:43665545:-,-0.672399895612864,0.288730466635675,0.478409707051406,NC,NS
COA1,chr7:43666134:-,-0.701065854217329,0.264100295966552,0.451782077450813,NC,NS
COA1,chr7:43667209:-,-0.490396846249803,0.265085331637598,0.452452331190299,NC,NS
COCH,chr14:31355615:+,0.540621059244088,0.31005562208264,0.501691010167226,NC,NS
COG5,chr7:106900565:-,-1.62370813322239,0.210498914230808,0.38565049572557,NC,NS
COMMD10,chr5:115593886:+,1.34018123624291,0.00175384620707633,0.0119359659351516,UP,IPA activation in Neurites
COMMD10,chr5:115594229:+,1.21304726323076,0.00153056292700867,0.0108637254339441,UP,IPA activation in Neurites
COMMD10,chr5:115599659:+,1.38123120840578,0.00108076453796252,0.00834761943131053,UP,IPA activation in Neurites
COMMD10,chr5:115612766:+,1.32562124751913,0.000742247505943955,0.00632535265135427,UP,IPA activation in Neurites
COMMD3-BMI1,chr10:22609235:+,0.654602392423184,0.048090436672747,0.144182418268384,UP,NS
COMMD3-BMI1,chr10:22609357:+,0.651979638611072,0.0552451487393897,0.159105534351287,NC,NS
COPA,chr1:160307606:-,-0.399881079767283,0.303850942984363,0.494825531647225,NC,NS
COPG2,chr7:130280151:-,0,,1,NC,NS
COPS4,chr4:83989754:+,0.28973650111931,0.1857872016456,0.362420360169629,NC,NS
COPZ1,chr12:54739300:+,-0.148466097299605,0.459532793543094,0.620838226127823,NC,NS
CORO1C,chr12:109044527:-,4.32482414379666,0.078244382487572,0.200282569797225,NC,NS
CORO1C,chr12:109046024:-,3.06939548789719,3.72037737217072e-07,6.40482010851583e-05,UP,IPA activation in Neurites
CORO2B,chr15:68957997:+,0.144082070697912,0.942660043400789,0.965537088525468,NC,NS
CORO2B,chr15:68958151:+,-3.19626724916744,0.151138593970616,0.320260967800692,NC,NS
CORO7-PAM16,chr16:4395291:-,-0.729266859364267,0.391002218955771,0.55762508717432,NC,NS
COX10,chr17:13989783:+,0.00866176834239507,0.99275067733726,0.994999957965624,NC,NS
COX10,chr17:14108501:+,2.77252213749698,0.0008168407751628,0.00671410002017261,UP,IPA activation in Neurites
COX19,chr7:1012749:-,0.80745321540261,0.0263714893563298,0.0927861892634176,UP,NS
COX20,chr1:244999848:+,-3.28586047799143,0.000841852239633824,0.00685863267322193,DN,IPA suppression in Neurites
COX6B1,chr19:36145576:+,0.0379612831433639,0.722572456829944,0.832789572461987,NC,NS
COX7A2L,chr2:42566312:-,2.3644592336912,0.000116558730338055,0.0018645441841953,UP,IPA activation in Neurites
COX7A2L,chr2:42576478:-,2.37117331400982,4.64208998629203e-05,0.00106432656234388,UP,IPA activation in Neurites
COX7A2L,chr2:42576852:-,2.38367863761388,4.44144826089819e-05,0.00103384013536246,UP,IPA activation in Neurites
COX7A2L,chr2:42577642:-,2.4627661449994,4.91658992555562e-05,0.00111418236749746,UP,IPA activation in Neurites
COX7A2L,chr2:42577764:-,2.46981699874409,6.65619332151506e-05,0.00134649857408586,UP,IPA activation in Neurites
COX7A2L,chr2:42577848:-,2.48764319387758,5.29384773458153e-05,0.00117624945554675,UP,IPA activation in Neurites
COX7A2L,chr2:42577890:-,2.50771800430431,6.72419478365405e-05,0.00134963026054221,UP,IPA activation in Neurites
COX7A2L,chr2:42578150:-,2.35529440545308,0.000678473220681954,0.00597007358379456,UP,IPA activation in Neurites
COX7A2L,chr2:42578268:-,2.16923832465193,0.000758970376149683,0.0064228693049467,UP,IPA activation in Neurites
COX7A2L,chr2:42580258:-,2.66034742127715,0.000222836648961545,0.00269062812368953,UP,IPA activation in Neurites
CPE,chr4:166308302:+,-1.629944157746,0.0360586661338915,0.116276653020223,DN,NS
CPE,chr4:166327700:+,-1.29640448468416,0.0517091047970947,0.15194233329871,NC,NS
CPEB4,chr5:173367732:+,0.296437570465389,0.930083678077643,0.959666492265863,NC,NS
CPNE1,chr20:34226604:-,0.275211404029561,0.441802193565858,0.604728403344997,NC,NS
CPNE1,chr20:34236164:-,0.169364286350469,0.570453336363835,0.718381453091724,NC,NS
CPNE1,chr20:34236852:-,0.209802263398194,0.472675067667874,0.63327006587882,NC,NS
CPNE1,chr20:34236877:-,0.211057662986327,0.468387288229301,0.628918263222028,NC,NS
CPNE1,chr20:34237474:-,0.225317699798571,0.416335833058346,0.581650922670661,NC,NS
CPNE1,chr20:34237714:-,0.239391903308518,0.413279543224865,0.579043552355944,NC,NS
CPNE1,chr20:34237777:-,0.236052561148039,0.424195405358105,0.588604040954877,NC,NS
CPNE1,chr20:34238063:-,0.230288416813783,0.418618046379201,0.584000978693003,NC,NS
CPNE1,chr20:34238144:-,0.239549254633177,0.401838081976622,0.56940713654579,NC,NS
CPNE1,chr20:34238248:-,0.241291423395451,0.402254210075563,0.569436318467532,NC,NS
CPNE1,chr20:34239380:-,0.171097397695618,0.566151828529556,0.714999947475946,NC,NS
CPNE1,chr20:34239695:-,0.211752883803055,0.473436549336537,0.633645895329856,NC,NS
CPNE1,chr20:34239778:-,0.22136382090742,0.453272603538894,0.615236956435218,NC,NS
CPNE1,chr20:34239945:-,0.199853727718081,0.501607632077767,0.659681820997409,NC,NS
CPNE1,chr20:34240649:-,0.35676260105239,0.401427157840152,0.5689905476406,NC,NS
CPNE1,chr20:34242292:-,3.56972484515851,3.34811451063412e-05,0.000848195338909271,UP,IPA activation in Neurites
CPNE1,chr20:34243037:-,3.47498323216995,2.01249271603612e-05,0.000587899230631873,UP,IPA activation in Neurites
CPSF2,chr14:92600550:+,2.0397924131123,0.00770959650507608,0.0371802741265612,UP,IPA activation in Neurites
CPSF6,chr12:69642471:+,3.52167432259488,0.0186938234046101,0.0716817531023111,UP,NS
CPSF6,chr12:69657305:+,3.753843612551,4.51607454964449e-06,0.000267990472665489,UP,IPA activation in Neurites
CPSF6,chr12:69657347:+,3.77040259555523,6.55780057740556e-06,0.000339470825634633,UP,IPA activation in Neurites
CPSF6,chr12:69657475:+,3.63501581882115,6.69408456367016e-06,0.00034287805775599,UP,IPA activation in Neurites
CPSF6,chr12:69658791:+,4.18823250599811,6.73983052428603e-05,0.00134963026054221,UP,IPA activation in Neurites
CPSF6,chr12:69659090:+,5.32791033805365,0.000943627102720671,0.00752735980629309,UP,IPA activation in Neurites
CPSF6,chr12:69661527:+,1.13640373085799,0.00114405654934159,0.00870142553462562,UP,IPA activation in Neurites
CPSF6,chr12:69662844:+,-0.841819966362043,0.265278771246593,0.452452331190299,NC,NS
CREB1,chr2:208448971:+,0.923364789708358,0.549895503054585,0.702123200698928,NC,NS
CREB1,chr2:208453560:+,1.2783373866444,0.0123098562964954,0.0524607370802828,UP,NS
CREB1,chr2:208457646:+,1.0470693520187,0.093939159410573,0.226852580492232,NC,NS
CREBL2,chr12:12779816:+,1.76514895900656,0.101138892603493,0.238672090886807,NC,NS
CREBRF,chr5:172550301:+,2.67483068480135,0.000663123368661298,0.00587751969381762,UP,IPA activation in Neurites
CRIM1,chr2:36764200:+,-2.09258775995389,0.0609769837133716,0.169164197690574,NC,NS
CRIM1,chr2:36764755:+,0.647604297192447,0.0301268530181773,0.102087233138197,UP,NS
CRIPT,chr2:46844441:+,1.1610381923105,0.0101090463063639,0.0452119662929841,UP,IPA activation in Neurites
CRKL,chr22:21299816:+,-3.70703513064381,0.00332955439871112,0.0194497139305262,DN,IPA suppression in Neurites
CRTC1,chr19:18837762:+,0.112286688128881,0.901236478706035,0.944255649731368,NC,NS
CSDE1,chr1:115280583:-,0.352536373077973,0.0163022585035723,0.0648572228070732,UP,NS
CSGALNACT1,chr8:19341939:-,-1.62464341718224,0.557986937496966,0.708365363386443,NC,NS
CSNK1G1,chr15:64462079:-,-2.43964064408001,0.0613309944727709,0.169892101956379,NC,NS
CSRNP2,chr12:51471593:-,1.40270207158378,0.518828697157836,0.676116882798616,NC,NS
CSTF3,chr11:33133266:-,2.36561722927643,0.519515698575345,0.676649729461357,NC,NS
CSTF3,chr11:33139486:-,4.35386570216666,0.0264238130209211,0.0928362990323479,UP,NS
CSTF3,chr11:33142192:-,3.01351418638537,0.125439493135131,0.279098570459783,NC,NS
CSTF3,chr11:33145035:-,-0.95330215217211,0.313789786195808,0.505433505784374,NC,NS
CSTF3,chr11:33145258:-,-1.15433850670674,0.339133598653686,0.532502126830861,NC,NS
CSTF3,chr11:33146303:-,-1.0465284481859,0.309095143351876,0.500851471045698,NC,NS
CSTF3,chr11:33158835:-,-0.352594179229156,0.227717325873853,0.407368219068608,NC,NS
CSTF3,chr11:33159079:-,-0.534557629531174,0.038387975107695,0.121611905516956,DN,NS
CSTF3,chr11:33159254:-,-0.539735192405205,0.0204637730900924,0.0767258571167298,DN,NS
CSTF3,chr11:33159664:-,-0.650458140847583,0.0347852984003476,0.112778300734197,DN,NS
CSTF3,chr11:33160893:-,-0.724313715238082,0.11617166098095,0.263170997361872,NC,NS
CSTF3,chr11:33163344:-,-0.0665579257543527,0.737101308504674,0.842549910073701,NC,NS
CTDNEP1,chr17:7147777:-,0.335233826577965,0.29259475535354,0.48181593216593,NC,NS
CTDSPL2,chr15:44799885:+,1.70024748173052,0.4729960417464,0.63352566450261,NC,NS
CTDSPL2,chr15:44803037:+,0.391598250492692,0.846110191310977,0.911837865342443,NC,NS
CTIF,chr18:46332575:+,1.79857949264546,0.281519412737877,0.469939438210124,NC,NS
CTNNA2,chr2:80142577:+,-2.97682244538837,0.0034362515332946,0.0199186746806377,DN,IPA suppression in Neurites
CTNNB1,chr3:41281125:+,0,,1,NC,NS
CTNND2,chr5:11312453:-,4.44470240116621,0.267869776540219,0.455588340345454,NC,NS
CTNND2,chr5:11723038:-,6.36465847206349,0.000717454782108455,0.00618995562010592,UP,IPA activation in Neurites
CTPS1,chr1:41474634:+,0.486951747924191,0.00898318503239782,0.0411990371042863,UP,IPA activation in Neurites
CTPS2,chrX:16716311:-,2.90793372590777,0.000732729835853362,0.00627722426278602,UP,IPA activation in Neurites
CTR9,chr11:10776804:+,-0.085920902698269,0.719183638695665,0.830851753535874,NC,NS
CUEDC1,chr17:56001213:-,0.215348335589849,0.872591050583938,0.928499464714945,NC,NS
CUL1,chr7:148438051:+,0.225624254582844,0.812908827224751,0.89228866223148,NC,NS
CUL1,chr7:148489919:+,0.447590591554284,0.0936761564246297,0.226748279178934,NC,NS
CUL4A,chr13:113880820:+,1.29405143631807,0.221380098445458,0.399279194833392,NC,NS
CUL4A,chr13:113889555:+,1.42425240371386,0.00822862372959621,0.0387377103795323,UP,IPA activation in Neurites
CUL5,chr11:107968529:+,1.08575561801509,0.00202165450949629,0.0131524491243617,UP,IPA activation in Neurites
CUX1,chr7:101475963:+,0.624886199378512,0.773865047736305,0.867686679030184,NC,NS
CUX1,chr7:101575945:+,2.37680573325089,0.335273566675181,0.528627915440309,NC,NS
CUX1,chr7:101664177:+,6.76353549182428,0.000725509102691818,0.00623732737402542,UP,IPA activation in Neurites
CUX1,chr7:101894420:+,-2.10328554810658,0.0799135106270674,0.20335749919412,NC,NS
CUX1,chr7:101894474:+,-2.06303172206998,0.0851120339887262,0.211667914479362,NC,NS
CUX1,chr7:101894641:+,-2.34586857467505,0.105170086409889,0.244509144993082,NC,NS
CUX1,chr7:101895359:+,-2.02662417162976,0.034218689041116,0.111451232178093,DN,NS
CUX1,chr7:101899177:+,-1.79326539724817,0.00158440476985521,0.0111498582033985,DN,IPA suppression in Neurites
CUX1,chr7:101901513:+,-2.10534266403856,0.00138195221990339,0.0100516883438713,DN,IPA suppression in Neurites
CWC27,chr5:64118494:+,1.77540274907236,0.00181621370552771,0.0121396921581014,UP,IPA activation in Neurites
CWC27,chr5:64136222:+,2.43859860371937,0.460604557988566,0.62137559721995,NC,NS
CWC27,chr5:64138792:+,-1.25803539450352,0.576957279946337,0.723385160781792,NC,NS
CWC27,chr5:64145766:+,0.0499182095490736,0.846192589811372,0.911837865342443,NC,NS
CWC27,chr5:64146061:+,0.0588186222299143,0.820374358449388,0.89742484637398,NC,NS
CWC27,chr5:64150415:+,0.403669622384501,0.136105678636062,0.296991135535013,NC,NS
CWC27,chr5:64194876:+,2.35964258486717,0.229481906497336,0.409482565829129,NC,NS
CWC27,chr5:64196040:+,-1.00774129761041,0.172320694796942,0.349091056346599,NC,NS
CWC27,chr5:64196152:+,-1.02094312386327,0.174063638328266,0.351158235532895,NC,NS
CWC27,chr5:64196219:+,-1.04201300517048,0.168874409726252,0.34463167755844,NC,NS
CWC27,chr5:64196470:+,-1.07430086312556,0.172848628290022,0.349431418886268,NC,NS
CWC27,chr5:64198582:+,-0.696709017124826,0.357535986148853,0.550233904506789,NC,NS
CWC27,chr5:64303980:+,-1.58221209398508,0.391002218955771,0.55762508717432,NC,NS
CYFIP2,chr5:156731455:+,0.272303254852551,0.136220110088275,0.297107600040137,NC,NS
CYP4V2,chr4:187114151:+,1.05886683461979,0.0195424527055094,0.0740027819961156,UP,NS
CYP4V2,chr4:187114213:+,0.384122928541858,0.274577525668059,0.462796757845782,NC,NS
CYP4V2,chr4:187114499:+,0.437488498349162,0.162241119052974,0.33579978107689,NC,NS
CYSTM1,chr5:139608495:+,-1.09183330382151,0.154016048860906,0.324181322504481,NC,NS
CYTH1,chr17:76704278:-,0.754919077904767,0.0763164750507415,0.196880380828691,NC,NS
DAB1,chr1:57579920:-,0.929482617982191,0.763285166849331,0.859954994648957,NC,NS
DAB1,chr1:57848136:-,-0.597399231676217,0.180099062339489,0.360494462091301,NC,NS
DAB1,chr1:57927616:-,5.47332733376776,0.218532582675783,0.395673245091213,NC,NS
DAB1,chr1:58686664:-,2.96041477545577,0.387806382188449,0.55762508717432,NC,NS
DAB1,chr1:58692297:-,0.486786533366562,0.839841618544064,0.908552537980306,NC,NS
DACH1,chr13:72100248:-,1.1577410713495,0.229114713616514,0.409127411544205,NC,NS
DACH1,chr13:72112529:-,0.861310879403062,0.142749694108436,0.307762521724257,NC,NS
DACH1,chr13:72117271:-,0.792513858264354,0.0707913112509372,0.186200281376789,NC,NS
